Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price
AX24687,ENX2065,A145,EMP1030,C1312,2016-11-19,3,2396
AX11443,ENX2085,A169,EMP1013,C1186,2016-11-20,3,1862
AX13396,ENX2018,A124,EMP1040,C1443,2016-11-20,1,1972
AX13882,ENX2016,A142,EMP1026,C1275,2016-11-20,1,1351
AX14715,ENX2067,A116,EMP1043,C1413,2016-11-20,2,1119
AX15225,ENX2037,A125,EMP1000,C1441,2016-11-20,2,880
AX16032,ENX2050,A101,EMP1039,C1543,2016-11-20,2,2391
AX16441,ENX2056,A142,EMP1018,C1107,2016-11-20,3,1635
AX16528,ENX2055,A112,EMP1035,C1626,2016-11-20,1,2495
AX17061,ENX2060,A165,EMP1029,C1312,2016-11-20,3,1467
AX19108,ENX2030,A142,EMP1028,C1070,2016-11-20,3,1899
AX19989,ENX2003,A146,EMP1023,C1531,2016-11-20,1,1783
AX20318,ENX2084,A169,EMP1030,C1570,2016-11-20,1,1783
AX23466,ENX2058,A115,EMP1038,C1396,2016-11-20,1,2257
AX23914,ENX2053,A117,EMP1009,C1479,2016-11-20,2,596
AX12086,ENX2034,A146,EMP1035,C1180,2016-11-21,3,871
AX12340,ENX2097,A159,EMP1025,C1621,2016-11-21,4,1052
AX13659,ENX2081,A113,EMP1001,C1773,2016-11-21,2,1566
AX14166,ENX2009,A101,EMP1029,C1685,2016-11-21,1,584
AX14595,ENX2092,A165,EMP1038,C1314,2016-11-21,1,1639
AX15197,ENX2032,A109,EMP1008,C1209,2016-11-21,1,1967
AX17521,ENX2009,A128,EMP1016,C1335,2016-11-21,3,584
AX20000,ENX2040,A110,EMP1026,C1709,2016-11-21,3,1889
AX20123,ENX2055,A162,EMP1004,C1428,2016-11-21,2,2495
AX20794,ENX2095,A157,EMP1034,C1267,2016-11-21,3,1743
AX21578,ENX2098,A158,EMP1015,C1719,2016-11-21,1,1178
AX22217,ENX2032,A149,EMP1035,C1496,2016-11-21,1,1967
AX22222,ENX2044,A154,EMP1041,C1635,2016-11-21,3,886
AX23806,ENX2028,A140,EMP1040,C1669,2016-11-21,1,2283
AX24861,ENX2047,A159,EMP1036,C1098,2016-11-21,3,290
AX10058,ENX2016,A107,EMP1027,C1526,2016-11-22,3,1351
AX12685,ENX2015,A104,EMP1023,C1002,2016-11-22,1,637
AX14321,ENX2003,A102,EMP1003,C1176,2016-11-22,1,1783
AX14571,ENX2002,A152,EMP1034,C1372,2016-11-22,1,847
AX15045,ENX2009,A106,EMP1016,C1326,2016-11-22,3,584
AX15231,ENX2023,A168,EMP1018,C1744,2016-11-22,3,818
AX16062,ENX2079,A127,EMP1039,C1597,2016-11-22,3,1725
AX16333,ENX2032,A146,EMP1007,C1512,2016-11-22,2,1967
AX19270,ENX2086,A119,EMP1019,C1600,2016-11-22,1,123
AX19479,ENX2091,A165,EMP1007,C1115,2016-11-22,1,368
AX21286,ENX2052,A105,EMP1030,C1711,2016-11-22,1,1526
AX21847,ENX2019,A119,EMP1037,C1417,2016-11-22,1,800
AX22560,ENX2075,A164,EMP1038,C1784,2016-11-22,1,400
AX23625,ENX2008,A131,EMP1018,C1106,2016-11-22,3,315
AX24796,ENX2025,A143,EMP1044,C1581,2016-11-22,1,667
AX10960,ENX2003,A124,EMP1042,C1309,2016-11-23,3,1783
AX11442,ENX2096,A107,EMP1005,C1273,2016-11-23,1,1587
AX12297,ENX2054,A129,EMP1028,C1257,2016-11-23,1,127
AX14354,ENX2042,A104,EMP1024,C1195,2016-11-23,2,203
AX14671,ENX2042,A122,EMP1010,C1383,2016-11-23,4,203
AX18075,ENX2069,A130,EMP1000,C1734,2016-11-23,2,378
AX18180,ENX2039,A118,EMP1002,C1265,2016-11-23,1,817
AX19071,ENX2094,A136,EMP1001,C1057,2016-11-23,2,771
AX19318,ENX2007,A115,EMP1011,C1110,2016-11-23,1,1405
AX19814,ENX2085,A105,EMP1015,C1689,2016-11-23,1,1862
AX20650,ENX2004,A145,EMP1038,C1401,2016-11-23,1,1278
AX23875,ENX2084,A139,EMP1027,C1052,2016-11-23,4,1783
AX10792,ENX2097,A161,EMP1010,C1251,2016-11-24,1,1052
AX11831,ENX2028,A127,EMP1038,C1338,2016-11-24,1,2283
AX15807,ENX2071,A112,EMP1002,C1190,2016-11-24,2,136
AX16021,ENX2005,A167,EMP1017,C1100,2016-11-24,1,684
AX17869,ENX2081,A106,EMP1042,C1617,2016-11-24,4,1566
AX18687,ENX2089,A156,EMP1009,C1137,2016-11-24,3,2294
AX20087,ENX2083,A157,EMP1015,C1324,2016-11-24,4,2141
AX21005,ENX2084,A115,EMP1036,C1434,2016-11-24,1,1783
AX22376,ENX2076,A156,EMP1002,C1484,2016-11-24,1,1522
AX11195,ENX2091,A168,EMP1032,C1687,2016-11-25,4,368
AX12175,ENX2052,A111,EMP1002,C1352,2016-11-25,1,1526
AX14903,ENX2052,A116,EMP1026,C1059,2016-11-25,1,1526
AX15456,ENX2090,A115,EMP1006,C1667,2016-11-25,2,1338
AX17290,ENX2003,A156,EMP1026,C1487,2016-11-25,3,1783
AX17465,ENX2028,A133,EMP1028,C1072,2016-11-25,3,2283
AX19061,ENX2035,A125,EMP1020,C1729,2016-11-25,1,458
AX19489,ENX2040,A130,EMP1042,C1652,2016-11-25,1,1889
AX22984,ENX2057,A114,EMP1002,C1344,2016-11-25,3,181
AX23117,ENX2090,A152,EMP1042,C1589,2016-11-25,3,1338
AX23658,ENX2051,A123,EMP1012,C1127,2016-11-25,1,1077
AX10263,ENX2070,A162,EMP1042,C1758,2016-11-26,1,1671
AX10791,ENX2030,A122,EMP1001,C1215,2016-11-26,3,1899
AX13684,ENX2065,A147,EMP1018,C1387,2016-11-26,1,2396
AX15095,ENX2082,A117,EMP1023,C1079,2016-11-26,1,1103
AX16027,ENX2082,A166,EMP1042,C1238,2016-11-26,2,1103
AX16574,ENX2044,A112,EMP1038,C1547,2016-11-26,3,886
AX16767,ENX2092,A149,EMP1029,C1232,2016-11-26,3,1639
AX17518,ENX2071,A168,EMP1009,C1115,2016-11-26,1,136
AX17529,ENX2048,A102,EMP1012,C1257,2016-11-26,3,502
AX18498,ENX2052,A160,EMP1021,C1326,2016-11-26,3,1526
AX18626,ENX2023,A104,EMP1041,C1685,2016-11-26,1,818
AX20727,ENX2093,A172,EMP1001,C1433,2016-11-26,3,112
AX21582,ENX2016,A166,EMP1017,C1318,2016-11-26,3,1351
AX22160,ENX2068,A117,EMP1037,C1543,2016-11-26,1,1500
AX22701,ENX2025,A113,EMP1001,C1714,2016-11-26,1,667
AX22805,ENX2011,A152,EMP1036,C1671,2016-11-26,1,530
AX23353,ENX2064,A127,EMP1030,C1248,2016-11-26,1,1414
AX11367,ENX2033,A120,EMP1040,C1032,2016-11-27,1,2182
AX13134,ENX2056,A129,EMP1032,C1033,2016-11-27,4,1635
AX13745,ENX2038,A170,EMP1026,C1524,2016-11-27,1,392
AX14175,ENX2022,A149,EMP1022,C1160,2016-11-27,1,561
AX15079,ENX2094,A168,EMP1023,C1174,2016-11-27,1,771
AX18289,ENX2010,A151,EMP1005,C1598,2016-11-27,1,1812
AX18465,ENX2081,A110,EMP1021,C1743,2016-11-27,2,1566
AX18491,ENX2100,A102,EMP1005,C1134,2016-11-27,1,799
AX19329,ENX2042,A160,EMP1042,C1276,2016-11-27,2,203
AX19447,ENX2049,A120,EMP1006,C1517,2016-11-27,3,826
AX19709,ENX2038,A120,EMP1039,C1200,2016-11-27,2,392
AX19725,ENX2002,A121,EMP1022,C1516,2016-11-27,1,847
AX20116,ENX2092,A164,EMP1027,C1398,2016-11-27,3,1639
AX20205,ENX2035,A140,EMP1006,C1545,2016-11-27,3,458
AX23459,ENX2038,A128,EMP1030,C1120,2016-11-27,1,392
AX24154,ENX2018,A137,EMP1000,C1728,2016-11-27,2,1972
AX12937,ENX2083,A104,EMP1009,C1024,2016-11-28,1,2141
AX13708,ENX2084,A119,EMP1017,C1154,2016-11-28,3,1783
AX14697,ENX2025,A122,EMP1039,C1170,2016-11-28,3,667
AX15123,ENX2025,A106,EMP1004,C1249,2016-11-28,4,667
AX18849,ENX2079,A171,EMP1006,C1260,2016-11-28,3,1725
AX18870,ENX2012,A152,EMP1006,C1052,2016-11-28,4,1353
AX21243,ENX2057,A104,EMP1015,C1077,2016-11-28,1,181
AX21467,ENX2031,A102,EMP1004,C1723,2016-11-28,1,1638
AX23020,ENX2047,A101,EMP1027,C1446,2016-11-28,3,290
AX24836,ENX2062,A133,EMP1041,C1399,2016-11-28,1,2464
AX24948,ENX2072,A161,EMP1016,C1540,2016-11-28,1,1887
AX12299,ENX2076,A142,EMP1015,C1520,2016-11-29,1,1522
AX13165,ENX2030,A171,EMP1001,C1763,2016-11-29,1,1899
AX13286,ENX2097,A110,EMP1038,C1224,2016-11-29,1,1052
AX13841,ENX2025,A107,EMP1000,C1154,2016-11-29,4,667
AX13874,ENX2016,A154,EMP1029,C1725,2016-11-29,1,1351
AX13979,ENX2096,A109,EMP1039,C1543,2016-11-29,1,1587
AX14390,ENX2004,A101,EMP1016,C1456,2016-11-29,1,1278
AX14513,ENX2064,A135,EMP1037,C1483,2016-11-29,4,1414
AX16018,ENX2096,A131,EMP1007,C1346,2016-11-29,1,1587
AX16948,ENX2069,A118,EMP1041,C1197,2016-11-29,1,378
AX18418,ENX2035,A140,EMP1015,C1253,2016-11-29,1,458
AX19193,ENX2002,A144,EMP1034,C1797,2016-11-29,1,847
AX19239,ENX2052,A120,EMP1031,C1774,2016-11-29,2,1526
AX20379,ENX2003,A149,EMP1027,C1797,2016-11-29,1,1783
AX21640,ENX2012,A153,EMP1028,C1600,2016-11-29,2,1353
AX22030,ENX2022,A133,EMP1018,C1367,2016-11-29,1,561
AX23577,ENX2061,A160,EMP1004,C1652,2016-11-29,2,913
AX24031,ENX2045,A136,EMP1032,C1300,2016-11-29,1,556
AX24660,ENX2076,A103,EMP1038,C1402,2016-11-29,3,1522
AX24765,ENX2024,A173,EMP1027,C1442,2016-11-29,2,356
AX11095,ENX2011,A136,EMP1011,C1702,2016-11-30,1,530
AX11579,ENX2032,A105,EMP1027,C1108,2016-11-30,2,1967
AX13394,ENX2063,A125,EMP1041,C1644,2016-11-30,1,1708
AX13993,ENX2074,A167,EMP1014,C1517,2016-11-30,1,504
AX17275,ENX2077,A139,EMP1025,C1541,2016-11-30,1,530
AX18686,ENX2083,A118,EMP1008,C1013,2016-11-30,3,2141
AX19127,ENX2086,A123,EMP1033,C1027,2016-11-30,3,123
AX21364,ENX2033,A148,EMP1029,C1675,2016-11-30,1,2182
AX22401,ENX2070,A121,EMP1017,C1612,2016-11-30,1,1671
AX11087,ENX2038,A173,EMP1041,C1206,2016-12-01,2,392
AX11931,ENX2008,A157,EMP1035,C1048,2016-12-01,1,315
AX12722,ENX2069,A154,EMP1043,C1087,2016-12-01,1,378
AX12805,ENX2034,A110,EMP1019,C1588,2016-12-01,2,871
AX12921,ENX2027,A105,EMP1034,C1237,2016-12-01,3,2497
AX14019,ENX2056,A113,EMP1009,C1147,2016-12-01,1,1635
AX14049,ENX2055,A107,EMP1027,C1667,2016-12-01,4,2495
AX15437,ENX2051,A161,EMP1002,C1475,2016-12-01,1,1077
AX16068,ENX2036,A145,EMP1015,C1186,2016-12-01,1,1582
AX16100,ENX2075,A154,EMP1039,C1653,2016-12-01,1,400
AX17272,ENX2022,A144,EMP1033,C1734,2016-12-01,1,561
AX17882,ENX2064,A160,EMP1008,C1488,2016-12-01,1,1414
AX19174,ENX2081,A128,EMP1043,C1368,2016-12-01,4,1566
AX19847,ENX2051,A171,EMP1019,C1059,2016-12-01,1,1077
AX22178,ENX2052,A127,EMP1026,C1543,2016-12-01,1,1526
AX22449,ENX2027,A138,EMP1040,C1720,2016-12-01,3,2497
AX23366,ENX2053,A122,EMP1010,C1776,2016-12-01,3,596
AX23705,ENX2000,A153,EMP1016,C1222,2016-12-01,1,2241
AX10934,ENX2013,A115,EMP1034,C1704,2016-12-02,1,368
AX11777,ENX2090,A106,EMP1014,C1412,2016-12-02,1,1338
AX13239,ENX2031,A128,EMP1033,C1032,2016-12-02,1,1638
AX13697,ENX2094,A116,EMP1037,C1470,2016-12-02,4,771
AX14133,ENX2054,A164,EMP1004,C1419,2016-12-02,3,127
AX15950,ENX2043,A131,EMP1042,C1265,2016-12-02,3,545
AX16168,ENX2029,A146,EMP1044,C1251,2016-12-02,1,1848
AX16958,ENX2030,A149,EMP1038,C1260,2016-12-02,2,1899
AX17565,ENX2036,A113,EMP1014,C1175,2016-12-02,4,1582
AX17819,ENX2020,A108,EMP1023,C1778,2016-12-02,1,2005
AX20536,ENX2043,A163,EMP1027,C1638,2016-12-02,1,545
AX20776,ENX2084,A125,EMP1039,C1759,2016-12-02,1,1783
AX21367,ENX2077,A169,EMP1011,C1046,2016-12-02,3,530
AX22526,ENX2043,A132,EMP1044,C1712,2016-12-02,4,545
AX23438,ENX2015,A158,EMP1023,C1483,2016-12-02,3,637
AX13916,ENX2014,A135,EMP1021,C1658,2016-12-03,2,1809
AX15091,ENX2073,A109,EMP1025,C1297,2016-12-03,2,95
AX15815,ENX2009,A148,EMP1027,C1659,2016-12-03,2,584
AX17752,ENX2003,A163,EMP1030,C1450,2016-12-03,4,1783
AX19138,ENX2061,A169,EMP1032,C1323,2016-12-03,1,913
AX19502,ENX2086,A142,EMP1025,C1267,2016-12-03,1,123
AX20300,ENX2057,A100,EMP1010,C1216,2016-12-03,1,181
AX22480,ENX2014,A119,EMP1001,C1676,2016-12-03,1,1809
AX22645,ENX2020,A172,EMP1014,C1335,2016-12-03,1,2005
AX23763,ENX2024,A134,EMP1034,C1796,2016-12-03,3,356
AX11291,ENX2051,A120,EMP1012,C1796,2016-12-04,3,1077
AX16266,ENX2044,A171,EMP1034,C1076,2016-12-04,3,886
AX16655,ENX2059,A127,EMP1009,C1386,2016-12-04,1,1494
AX16664,ENX2023,A138,EMP1035,C1254,2016-12-04,1,818
AX16731,ENX2063,A172,EMP1007,C1728,2016-12-04,1,1708
AX17320,ENX2055,A134,EMP1020,C1730,2016-12-04,4,2495
AX17865,ENX2035,A138,EMP1021,C1597,2016-12-04,1,458
AX18807,ENX2091,A116,EMP1020,C1214,2016-12-04,2,368
AX18965,ENX2001,A126,EMP1019,C1054,2016-12-04,1,951
AX21570,ENX2072,A156,EMP1009,C1534,2016-12-04,1,1887
AX21819,ENX2066,A163,EMP1000,C1596,2016-12-04,1,2091
AX21967,ENX2026,A128,EMP1043,C1683,2016-12-04,1,947
AX24706,ENX2080,A170,EMP1037,C1127,2016-12-04,1,2353
AX10523,ENX2056,A166,EMP1033,C1710,2016-12-05,3,1635
AX10868,ENX2013,A124,EMP1041,C1756,2016-12-05,1,368
AX11479,ENX2047,A156,EMP1026,C1246,2016-12-05,3,290
AX11647,ENX2031,A116,EMP1038,C1622,2016-12-05,3,1638
AX11969,ENX2025,A108,EMP1041,C1723,2016-12-05,1,667
AX14864,ENX2005,A122,EMP1013,C1175,2016-12-05,1,684
AX16424,ENX2054,A127,EMP1041,C1348,2016-12-05,4,127
AX19580,ENX2046,A149,EMP1007,C1583,2016-12-05,3,2410
AX20369,ENX2074,A134,EMP1039,C1529,2016-12-05,2,504
AX21213,ENX2007,A128,EMP1000,C1005,2016-12-05,1,1405
AX23649,ENX2021,A127,EMP1037,C1335,2016-12-05,4,217
AX24118,ENX2052,A106,EMP1043,C1311,2016-12-05,3,1526
AX10195,ENX2085,A156,EMP1025,C1694,2016-12-06,4,1862
AX11994,ENX2009,A172,EMP1026,C1768,2016-12-06,2,584
AX11999,ENX2092,A120,EMP1024,C1055,2016-12-06,4,1639
AX12676,ENX2082,A163,EMP1004,C1225,2016-12-06,1,1103
AX15901,ENX2071,A128,EMP1011,C1245,2016-12-06,2,136
AX16111,ENX2093,A118,EMP1033,C1128,2016-12-06,3,112
AX16799,ENX2010,A109,EMP1042,C1522,2016-12-06,1,1812
AX17116,ENX2027,A164,EMP1039,C1581,2016-12-06,2,2497
AX17134,ENX2013,A132,EMP1018,C1324,2016-12-06,1,368
AX17468,ENX2023,A127,EMP1007,C1572,2016-12-06,4,818
AX17986,ENX2016,A158,EMP1031,C1300,2016-12-06,1,1351
AX19266,ENX2007,A126,EMP1030,C1184,2016-12-06,2,1405
AX20677,ENX2064,A160,EMP1007,C1358,2016-12-06,3,1414
AX20964,ENX2010,A109,EMP1034,C1578,2016-12-06,1,1812
AX21888,ENX2098,A136,EMP1016,C1221,2016-12-06,1,1178
AX22703,ENX2003,A157,EMP1018,C1342,2016-12-06,1,1783
AX22704,ENX2026,A105,EMP1022,C1691,2016-12-06,3,947
AX22801,ENX2060,A103,EMP1014,C1355,2016-12-06,3,1467
AX22908,ENX2023,A107,EMP1001,C1712,2016-12-06,1,818
AX23211,ENX2046,A142,EMP1039,C1047,2016-12-06,1,2410
AX24367,ENX2089,A166,EMP1016,C1730,2016-12-06,1,2294
AX24938,ENX2065,A102,EMP1002,C1308,2016-12-06,3,2396
AX11381,ENX2040,A143,EMP1009,C1793,2016-12-07,1,1889
AX11612,ENX2095,A146,EMP1033,C1738,2016-12-07,1,1743
AX12122,ENX2001,A154,EMP1023,C1508,2016-12-07,3,951
AX12414,ENX2041,A106,EMP1012,C1079,2016-12-07,1,1380
AX13715,ENX2099,A126,EMP1040,C1721,2016-12-07,1,1367
AX13789,ENX2016,A167,EMP1021,C1396,2016-12-07,1,1351
AX13983,ENX2040,A111,EMP1033,C1683,2016-12-07,2,1889
AX15506,ENX2022,A165,EMP1006,C1569,2016-12-07,1,561
AX15556,ENX2008,A130,EMP1013,C1288,2016-12-07,1,315
AX16410,ENX2085,A109,EMP1038,C1799,2016-12-07,2,1862
AX17579,ENX2070,A114,EMP1041,C1431,2016-12-07,2,1671
AX21520,ENX2057,A157,EMP1015,C1620,2016-12-07,1,181
AX21529,ENX2018,A133,EMP1029,C1335,2016-12-07,1,1972
AX21687,ENX2022,A139,EMP1024,C1466,2016-12-07,3,561
AX22268,ENX2017,A131,EMP1033,C1554,2016-12-07,2,35
AX22589,ENX2020,A133,EMP1011,C1121,2016-12-07,1,2005
AX24854,ENX2040,A147,EMP1007,C1042,2016-12-07,1,1889
AX10961,ENX2036,A147,EMP1023,C1243,2016-12-08,1,1582
AX11823,ENX2060,A151,EMP1043,C1043,2016-12-08,1,1467
AX13284,ENX2055,A152,EMP1011,C1345,2016-12-08,1,2495
AX14323,ENX2018,A110,EMP1044,C1577,2016-12-08,1,1972
AX15845,ENX2067,A113,EMP1000,C1780,2016-12-08,3,1119
AX17231,ENX2061,A139,EMP1040,C1753,2016-12-08,3,913
AX19948,ENX2063,A151,EMP1021,C1589,2016-12-08,1,1708
AX20357,ENX2090,A134,EMP1010,C1315,2016-12-08,1,1338
AX20455,ENX2043,A143,EMP1020,C1016,2016-12-08,1,545
AX20456,ENX2088,A166,EMP1023,C1182,2016-12-08,1,603
AX20545,ENX2026,A112,EMP1012,C1054,2016-12-08,1,947
AX21170,ENX2028,A150,EMP1013,C1673,2016-12-08,4,2283
AX21599,ENX2099,A107,EMP1020,C1064,2016-12-08,1,1367
AX11216,ENX2090,A118,EMP1043,C1454,2016-12-09,2,1338
AX12274,ENX2048,A168,EMP1042,C1058,2016-12-09,1,502
AX13244,ENX2010,A153,EMP1000,C1673,2016-12-09,1,1812
AX15825,ENX2010,A102,EMP1018,C1696,2016-12-09,2,1812
AX15933,ENX2034,A158,EMP1021,C1289,2016-12-09,1,871
AX16486,ENX2018,A119,EMP1032,C1664,2016-12-09,4,1972
AX19841,ENX2048,A116,EMP1031,C1340,2016-12-09,1,502
AX21081,ENX2094,A121,EMP1027,C1504,2016-12-09,1,771
AX22389,ENX2007,A130,EMP1024,C1568,2016-12-09,4,1405
AX22977,ENX2047,A153,EMP1012,C1619,2016-12-09,1,290
AX10204,ENX2018,A112,EMP1030,C1214,2016-12-10,1,1972
AX10251,ENX2040,A116,EMP1012,C1631,2016-12-10,3,1889
AX11297,ENX2069,A118,EMP1006,C1575,2016-12-10,4,378
AX12929,ENX2088,A127,EMP1033,C1192,2016-12-10,3,603
AX13886,ENX2043,A164,EMP1000,C1590,2016-12-10,1,545
AX13911,ENX2005,A147,EMP1012,C1036,2016-12-10,1,684
AX14328,ENX2079,A127,EMP1033,C1035,2016-12-10,3,1725
AX16847,ENX2091,A110,EMP1029,C1770,2016-12-10,1,368
AX19565,ENX2052,A143,EMP1016,C1019,2016-12-10,3,1526
AX19697,ENX2058,A146,EMP1009,C1196,2016-12-10,1,2257
AX21401,ENX2053,A112,EMP1039,C1267,2016-12-10,3,596
AX24067,ENX2091,A139,EMP1036,C1764,2016-12-10,3,368
AX10237,ENX2080,A140,EMP1017,C1578,2016-12-11,1,2353
AX10273,ENX2010,A113,EMP1030,C1666,2016-12-11,1,1812
AX11377,ENX2007,A114,EMP1024,C1684,2016-12-11,2,1405
AX11577,ENX2094,A116,EMP1026,C1308,2016-12-11,3,771
AX11668,ENX2050,A121,EMP1040,C1345,2016-12-11,4,2391
AX12098,ENX2097,A105,EMP1030,C1518,2016-12-11,1,1052
AX12753,ENX2059,A146,EMP1021,C1664,2016-12-11,3,1494
AX13992,ENX2077,A142,EMP1011,C1099,2016-12-11,4,530
AX14318,ENX2014,A172,EMP1020,C1450,2016-12-11,3,1809
AX14858,ENX2011,A133,EMP1040,C1257,2016-12-11,1,530
AX14883,ENX2018,A123,EMP1011,C1494,2016-12-11,1,1972
AX15212,ENX2012,A111,EMP1009,C1551,2016-12-11,3,1353
AX15728,ENX2088,A105,EMP1014,C1160,2016-12-11,1,603
AX16056,ENX2048,A115,EMP1000,C1571,2016-12-11,4,502
AX17858,ENX2020,A133,EMP1034,C1245,2016-12-11,3,2005
AX18247,ENX2040,A131,EMP1005,C1139,2016-12-11,2,1889
AX19216,ENX2020,A128,EMP1037,C1330,2016-12-11,2,2005
AX20669,ENX2064,A102,EMP1010,C1306,2016-12-11,3,1414
AX22028,ENX2012,A169,EMP1029,C1221,2016-12-11,1,1353
AX23282,ENX2078,A167,EMP1020,C1356,2016-12-11,2,1798
AX24243,ENX2010,A139,EMP1008,C1733,2016-12-11,1,1812
AX24863,ENX2063,A169,EMP1016,C1297,2016-12-11,2,1708
AX11307,ENX2039,A142,EMP1005,C1576,2016-12-12,2,817
AX12118,ENX2027,A127,EMP1012,C1416,2016-12-12,2,2497
AX12893,ENX2094,A138,EMP1018,C1794,2016-12-12,1,771
AX13805,ENX2066,A146,EMP1037,C1707,2016-12-12,2,2091
AX13907,ENX2000,A148,EMP1002,C1706,2016-12-12,1,2241
AX15937,ENX2036,A173,EMP1028,C1157,2016-12-12,2,1582
AX16639,ENX2066,A169,EMP1040,C1303,2016-12-12,3,2091
AX17137,ENX2023,A152,EMP1035,C1671,2016-12-12,1,818
AX17519,ENX2006,A136,EMP1002,C1565,2016-12-12,1,1826
AX21194,ENX2039,A151,EMP1002,C1177,2016-12-12,1,817
AX21897,ENX2066,A132,EMP1037,C1218,2016-12-12,3,2091
AX22007,ENX2037,A140,EMP1042,C1763,2016-12-12,1,880
AX22303,ENX2007,A130,EMP1020,C1589,2016-12-12,2,1405
AX24726,ENX2055,A116,EMP1021,C1479,2016-12-12,2,2495
AX10039,ENX2024,A134,EMP1023,C1448,2016-12-13,1,356
AX11819,ENX2074,A122,EMP1017,C1651,2016-12-13,1,504
AX14787,ENX2043,A101,EMP1030,C1405,2016-12-13,1,545
AX15639,ENX2000,A167,EMP1033,C1531,2016-12-13,1,2241
AX16480,ENX2004,A160,EMP1030,C1310,2016-12-13,4,1278
AX17550,ENX2092,A113,EMP1021,C1386,2016-12-13,1,1639
AX20973,ENX2073,A117,EMP1035,C1058,2016-12-13,2,95
AX23656,ENX2079,A162,EMP1012,C1472,2016-12-13,2,1725
AX10930,ENX2048,A133,EMP1027,C1605,2016-12-14,1,502
AX12460,ENX2067,A158,EMP1005,C1011,2016-12-14,1,1119
AX13288,ENX2080,A146,EMP1010,C1329,2016-12-14,3,2353
AX14037,ENX2062,A113,EMP1001,C1111,2016-12-14,2,2464
AX14214,ENX2032,A120,EMP1033,C1633,2016-12-14,3,1967
AX14264,ENX2015,A160,EMP1002,C1484,2016-12-14,4,637
AX14842,ENX2033,A142,EMP1044,C1040,2016-12-14,2,2182
AX16394,ENX2052,A150,EMP1006,C1485,2016-12-14,2,1526
AX16780,ENX2019,A158,EMP1025,C1230,2016-12-14,2,800
AX19547,ENX2070,A150,EMP1012,C1618,2016-12-14,3,1671
AX21614,ENX2090,A159,EMP1000,C1096,2016-12-14,2,1338
AX24404,ENX2069,A153,EMP1032,C1286,2016-12-14,1,378
AX12061,ENX2096,A134,EMP1020,C1366,2016-12-15,3,1587
AX13534,ENX2023,A127,EMP1019,C1477,2016-12-15,3,818
AX14808,ENX2067,A114,EMP1003,C1179,2016-12-15,3,1119
AX16484,ENX2092,A155,EMP1036,C1264,2016-12-15,1,1639
AX18167,ENX2007,A160,EMP1012,C1213,2016-12-15,1,1405
AX18651,ENX2076,A137,EMP1044,C1251,2016-12-15,3,1522
AX19481,ENX2076,A115,EMP1009,C1019,2016-12-15,3,1522
AX20142,ENX2046,A169,EMP1044,C1321,2016-12-15,1,2410
AX21257,ENX2088,A111,EMP1011,C1257,2016-12-15,3,603
AX21575,ENX2052,A145,EMP1043,C1481,2016-12-15,3,1526
AX23375,ENX2085,A157,EMP1040,C1498,2016-12-15,1,1862
AX14054,ENX2048,A117,EMP1000,C1568,2016-12-16,4,502
AX14108,ENX2010,A111,EMP1024,C1365,2016-12-16,1,1812
AX14912,ENX2087,A148,EMP1001,C1301,2016-12-16,4,1022
AX15021,ENX2013,A160,EMP1029,C1708,2016-12-16,1,368
AX16617,ENX2083,A104,EMP1034,C1147,2016-12-16,1,2141
AX19446,ENX2053,A124,EMP1016,C1320,2016-12-16,1,596
AX20477,ENX2082,A148,EMP1041,C1141,2016-12-16,1,1103
AX21465,ENX2052,A168,EMP1031,C1570,2016-12-16,4,1526
AX22277,ENX2017,A115,EMP1033,C1118,2016-12-16,1,35
AX23258,ENX2001,A125,EMP1005,C1664,2016-12-16,2,951
AX23696,ENX2027,A149,EMP1039,C1752,2016-12-16,4,2497
AX23992,ENX2039,A154,EMP1022,C1342,2016-12-16,2,817
AX12142,ENX2088,A123,EMP1028,C1270,2016-12-17,4,603
AX12162,ENX2011,A164,EMP1004,C1013,2016-12-17,4,530
AX14727,ENX2004,A153,EMP1017,C1504,2016-12-17,1,1278
AX15381,ENX2094,A118,EMP1004,C1364,2016-12-17,2,771
AX16327,ENX2035,A118,EMP1037,C1105,2016-12-17,1,458
AX16733,ENX2096,A145,EMP1033,C1782,2016-12-17,2,1587
AX20610,ENX2089,A118,EMP1024,C1668,2016-12-17,1,2294
AX20814,ENX2040,A112,EMP1003,C1489,2016-12-17,1,1889
AX22253,ENX2068,A117,EMP1038,C1031,2016-12-17,1,1500
AX22573,ENX2038,A139,EMP1042,C1011,2016-12-17,1,392
AX23724,ENX2011,A129,EMP1014,C1716,2016-12-17,3,530
AX24835,ENX2002,A153,EMP1034,C1718,2016-12-17,1,847
AX10393,ENX2023,A151,EMP1020,C1543,2016-12-18,1,818
AX12524,ENX2026,A128,EMP1009,C1324,2016-12-18,1,947
AX13693,ENX2034,A169,EMP1009,C1304,2016-12-18,2,871
AX15542,ENX2053,A150,EMP1040,C1455,2016-12-18,4,596
AX16134,ENX2001,A152,EMP1010,C1640,2016-12-18,3,951
AX17833,ENX2088,A117,EMP1003,C1058,2016-12-18,3,603
AX17983,ENX2036,A145,EMP1042,C1445,2016-12-18,1,1582
AX18374,ENX2023,A167,EMP1018,C1407,2016-12-18,4,818
AX18422,ENX2011,A134,EMP1030,C1780,2016-12-18,1,530
